Text,Image,Folio
urn:cts:greekLit:tlg5026.msAim.hmt:24.D1,"urn:cite:hmt:vaimg.VA312VN-0814@0.425,0.2395,0.048,0.0413",urn:cite:hmt:msA.312v
urn:cts:greekLit:tlg5026.msAim.hmt:24.D2,"urn:cite:hmt:vaimg.VA312VN-0814@0.416,0.2898,0.061,0.021",urn:cite:hmt:msA.312v
urn:cts:greekLit:tlg5026.msAim.hmt:24.D3,"urn:cite:hmt:vaimg.VA312VN-0814@0.412,0.3191,0.059,0.0398",urn:cite:hmt:msA.312v
urn:cts:greekLit:tlg5026.msAim.hmt:24.D4,"urn:cite:hmt:vaimg.VA312VN-0814@0.412,0.3191,0.059,0.0398",urn:cite:hmt:msA.312v
